"site";"id";"value";"year";"das_comment";"ser_id";"cou_order";"area_division";"ser_qal_id";"ser_y";"das_qal_id";"das_last_update";"f_subarea";"lfs_code";"lifestage";"area";"area2";"decade";"year_f";"ldata";"mean_2000_2009";"value_std_2000_2009";"mean_1979_1994";"value_std_1979_1994";"mean";"value_std"
"1061";"HartY";1697;11.4;2001;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2001";2.43361335540045;8.9;1.28089887640449;205.8;0.0553935860058309;114.225961538462;0.0998021802264405
"1062";"HartY";1702;6.8;2006;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2006";1.91692261218206;8.9;0.764044943820225;205.8;0.033041788143829;114.225961538462;0.0595311250473505
"1063";"HartY";1681;446;1985;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1985";6.10031895202006;8.9;50.1123595505618;205.8;2.16715257531584;114.225961538462;3.90454143692916
"1064";"HartY";1695;15;1999;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1999";2.70805020110221;8.9;1.68539325842697;205.8;0.0728862973760933;114.225961538462;0.131318658192685
"1065";"HartY";1680;172;1984;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1984";5.14749447681345;8.9;19.3258426966292;205.8;0.835762876579203;114.225961538462;1.50578728060945
"1066";"HartY";1913;5;2010;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2010";1.6094379124341;8.9;0.561797752808989;205.8;0.0242954324586978;114.225961538462;0.0437728860642283
"1067";"HartY";1679;164;1983;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1983";5.0998664278242;8.9;18.4269662921348;205.8;0.796890184645287;114.225961538462;1.43575066290669
"1068";"HartY";1701;7.4;2005;NA;39;12;"27.3.b, c";1;55.51;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2005";2.00148000021012;8.9;0.831460674157303;205.8;0.0359572400388727;114.225961538462;0.0647838713750579
"1189";"KavlY";1347;19.4;1997;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1997";2.96527306606928;49.563;0.391421019712285;19.15;1.01305483028721;32.1699310344828;0.603047609247445
"1190";"KavlY";1352;19.3;2002;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2002";2.96010509591084;49.563;0.389403385590057;19.15;1.00783289817232;32.1699310344828;0.599939116416272
"1191";"KavlY";1349;22.2;1999;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1999";3.10009228887823;49.563;0.447914775134677;19.15;1.15926892950392;32.1699310344828;0.690085408520272
"1192";"KavlY";1996;1.85;2010;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2010";0.615185639090233;49.563;0.0373262312612231;19.15;0.0966057441253264;32.1699310344828;0.0575071173766893
"1193";"KavlY";2745;19.996;2014;"Inserted 2014 Hakan Changed 2015 from 19,496 to 19,996";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2014";2.99553225355132;49.563;0.403446119080766;19.15;1.04417754569191;32.1699310344828;0.621574226521232
"1194";"KavlY";1997;6.08;2011;"Updated 2012 last value 1.995 || 2011 comment = > 1.995 year not finished, to be updated next year";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2011";1.80500469597808;49.563;0.122672154631479;19.15;0.317493472584856;32.1699310344828;0.188996364135282
"1195";"KavlY";1342;12.5;1992;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1992";2.52572864430826;49.563;0.252204265278534;19.15;0.652741514360313;32.1699310344828;0.388561603896549
"1196";"KavlY";1353;9.7;2003;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2003";2.27212588550934;49.563;0.195710509856143;19.15;0.506527415143603;32.1699310344828;0.301523804623722
"1197";"KavlY";6499;39.065;2020;NA;33;2;"27.3.b, c";1;55.7;1;2021-09-07;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2020";3.66522692544871;49.563;0.788188769848476;19.15;2.03994778067885;32.1699310344828;1.2143327244975
"1198";"KavlY";5664;26.27;2019;NA;33;2;"27.3.b, c";1;55.7;1;2020-09-01;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2019";3.26842760369745;49.563;0.530032483909368;19.15;1.37180156657963;32.1699310344828;0.816601066748988
"1199";"KavlY";3060;105;2017;"2173 individuals or 98,861 kg. Almost final. Changed from 98,8 to 105 in 2018";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2017";4.65396035015752;49.563;2.11851582833969;19.15;5.48302872062663;32.1699310344828;3.26391747273101
"1200";"KavlY";2744;1.185;2013;"Inserted 2014 Hakan";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2013";0.169742774587095;49.563;0.0239089643484051;19.15;0.0618798955613577;32.1699310344828;0.0368356400493929
"1201";"KavlY";1356;94.4;2006;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2006";4.54754107315146;49.563;1.90464661138349;19.15;4.92950391644909;32.1699310344828;2.93441723262674
"1202";"KavlY";1357;75.8;2007;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2007";4.32809829264833;49.563;1.52936666464903;19.15;3.95822454308094;32.1699310344828;2.35623756602868
"1203";"KavlY";1354;248.3;2004;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2004";5.51463769251412;49.563;5.00978552549281;19.15;12.9660574412533;32.1699310344828;7.71838769980106
"1204";"KavlY";1348;15.3;1998;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1998";2.72785282839839;49.563;0.308698020700926;19.15;0.798955613577024;32.1699310344828;0.475599403169376
"1205";"KavlY";1926;0.95;2009;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2009";-0.0512932943875506;49.563;0.0191675241611686;19.15;0.0496083550913838;32.1699310344828;0.0295306818961378
"1206";"KavlY";2827;52.242;2016;"Corrected by Hakan 20170903 36,19->52,242";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2016";3.95588676907453;49.563;1.0540524181345;19.15;2.72804177545692;32.1699310344828;1.62393882486108
"1207";"KavlY";1344;4;1994;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1994";1.38629436111989;49.563;0.080705364889131;19.15;0.2088772845953;32.1699310344828;0.124339713246896
"1208";"KavlY";1345;2.9;1995;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1995";1.06471073699243;49.563;0.05851138954462;19.15;0.151436031331593;32.1699310344828;0.0901462921039995
"1209";"KavlY";1343;25.8;1993;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1993";3.25037449192757;49.563;0.520549603534895;19.15;1.34725848563969;32.1699310344828;0.801991150442478
"1210";"KavlY";1350;5;2000;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2000";1.6094379124341;49.563;0.100881706111414;19.15;0.261096605744125;32.1699310344828;0.15542464155862
"1211";"KavlY";2642;0.74;2012;"Updated 2013 by Hakan";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2012";-0.301105092783922;49.563;0.0149304925044892;19.15;0.0386422976501306;32.1699310344828;0.0230028469506757
"1212";"KavlY";1355;3.4;2005;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2005";1.22377543162212;49.563;0.0685995601557614;19.15;0.177545691906005;32.1699310344828;0.105688756259861
"1213";"KavlY";1351;34.5;2001;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2001";3.54095932403731;49.563;0.696083772168755;19.15;1.80156657963446;32.1699310344828;1.07243002675448
"1214";"KavlY";1346;13.5;1996;NA;33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1996";2.60268968544438;49.563;0.272380606500817;19.15;0.704960835509138;32.1699310344828;0.419646532208273
"1215";"KavlY";2767;14.4;2015;"Inserted 2015, preliminary data as the pass isn't closed yet. |change 2016 14,4 -->12,955  | change 2017 12,955 -->14,4 ";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2015";2.66722820658195;49.563;0.290539313600872;19.15;0.751958224543081;32.1699310344828;0.447622967688825
"1216";"KavlY";3064;54.87;2018;"53,1 Untill 15 august 2 460 individuals / Final 2019 54,87";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2018";4.00496675107088;49.563;1.10707584286665;19.15;2.86527415143603;32.1699310344828;1.70563001646429
"1217";"KavlY";1761;4.28;2008;"Updated 2012 last value 4.3";33;2;"27.3.b, c";1;55.7;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2008";1.45395300959371;49.563;0.0863547404313702;19.15;0.223498694516971;32.1699310344828;0.133043493174179
"1232";"LagaY";1459;27.5;1964;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1964";3.31418600467253;39.88;0.689568706118355;99.4933333333333;0.276400428839453;221.671875;0.124057235497286
"1233";"LagaY";1502;77;2007;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2007";4.34380542185368;39.88;1.93079237713139;99.4933333333333;0.773921200750469;221.671875;0.347360259392402
"1234";"LagaY";2768;28.7;2015;"Preliminary data, the trap isn't closed. Update 2016 24,1->28,7";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2015";3.35689712276558;39.88;0.719658976930792;99.4933333333333;0.288461538461538;221.671875;0.129470642137168
"1235";"LagaY";1457;261.9;1962;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1962";5.56796275151367;39.88;6.56720160481444;99.4933333333333;2.6323371750201;221.671875;1.18147599915416
"1236";"LagaY";2644;43.2;2012;"updated 2013";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2012";3.76584049525006;39.88;1.08324974924774;99.4933333333333;0.434199946395068;221.671875;0.194882639035737
"1237";"LagaY";1471;20.2;1976;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1976";3.00568260440716;39.88;0.506519558676028;99.4933333333333;0.203028678638435;221.671875;0.0911256784380066
"1239";"LagaY";1498;31.7;2003;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2003";3.45631668088323;39.88;0.794884653961886;99.4933333333333;0.318614312516752;221.671875;0.143004158736872
"1241";"LagaY";1497;102;2002;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2002";4.62497281328427;39.88;2.55767301905717;99.4933333333333;1.02519431787724;221.671875;0.460139564389934
"1242";"LagaY";1480;234.1;1985;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1985";5.45574837449687;39.88;5.87011033099298;99.4933333333333;2.35292146877513;221.671875;1.0560654119969
"1243";"LagaY";1763;31.7;2008;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2008";3.45631668088323;39.88;0.794884653961886;99.4933333333333;0.318614312516752;221.671875;0.143004158736872
"1244";"LagaY";1478;87.8;1983;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1983";4.47506150064107;39.88;2.20160481444333;99.4933333333333;0.882471187349236;221.671875;0.396080919151336
"1246";"LagaY";1476;78;1981;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1981";4.35670882668959;39.88;1.95586760280843;99.4933333333333;0.78397212543554;221.671875;0.351871431592303
"1247";"LagaY";1454;910.5;1959;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1959";6.81399389916766;39.88;22.8309929789368;99.4933333333333;9.15136692575717;221.671875;4.10742228801015
"1248";"LagaY";1493;62.6;1998;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1998";4.13676527810605;39.88;1.56970912738215;99.4933333333333;0.629187885285446;221.671875;0.282399379713823
"1250";"LagaY";1475;226;1980;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1980";5.42053499927229;39.88;5.66700100300903;99.4933333333333;2.27150897882605;221.671875;1.0195249171777
"1251";"LagaY";1470;78.4;1975;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1975";4.36182392735636;39.88;1.96589769307924;99.4933333333333;0.787992495309568;221.671875;0.353675900472263
"1252";"LagaY";1500;20.5;2005;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2005";3.02042488614436;39.88;0.514042126379137;99.4933333333333;0.206043956043956;221.671875;0.092479030097977
"1253";"LagaY";1483;191.7;1988;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1988";5.2559316500516;39.88;4.80692076228686;99.4933333333333;1.92676226212812;221.671875;0.864791710721083
"1254";"LagaY";1501;38.1;2006;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2006";3.64021428213266;39.88;0.955366098294885;99.4933333333333;0.382940230501206;221.671875;0.17187566081624
"1255";"LagaY";1468;107.1;1973;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1973";4.6737629774537;39.88;2.68555667001003;99.4933333333333;1.07645403377111;221.671875;0.483146542609431
"1256";"LagaY";1448;802.4;1953;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1953";6.68760723664773;39.88;20.1203610832497;99.4933333333333;8.06486196730099;221.671875;3.61976457320082
"1258";"LagaY";1463;74.4;1968;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1968";4.30945594183905;39.88;1.86559679037111;99.4933333333333;0.747788796569284;221.671875;0.335631211672658
"1259";"LagaY";1491;2.8;1996;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1996";1.02961941718116;39.88;0.070210631895687;99.4933333333333;0.0281425891181989;221.671875;0.0126312821597237
"1260";"LagaY";1472;26.4;1977;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1977";3.27336401015227;39.88;0.661985957873621;99.4933333333333;0.265344411685875;221.671875;0.119094946077395
"1261";"LagaY";1450;506.9;1955;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1955";6.2283137454783;39.88;12.7106318956871;99.4933333333333;5.0948137228625;221.671875;2.28671318812998
"1262";"LagaY";1469;33.6;1974;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1974";3.51452606696916;39.88;0.842527582748245;99.4933333333333;0.337711069418386;221.671875;0.151575385916684
"1263";"LagaY";1928;29;2009;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2009";3.36729582998647;39.88;0.727181544633902;99.4933333333333;0.29147681586706;221.671875;0.130823993797138
"1264";"LagaY";1458;298.1;1963;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1963";5.69742900068403;39.88;7.47492477432297;99.4933333333333;2.99618064861967;221.671875;1.34478043279058
"1265";"LagaY";1499;29;2004;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2004";3.36729582998647;39.88;0.727181544633902;99.4933333333333;0.29147681586706;221.671875;0.130823993797138
"1266";"LagaY";1999;58.7;2010;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2010";4.07243972683405;39.88;1.47191574724173;99.4933333333333;0.589989279013669;221.671875;0.264805808134207
"1271";"LagaY";2749;121.3;2014;"Inserted 2014 Hakan";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2014";4.79826681595;39.88;3.04162487462387;99.4933333333333;1.21917716429912;221.671875;0.54720518784803
"1272";"LagaY";2825;94.5;2016;"provisional data by tom 2016-08-16, , corrected by Hakan 20170903 94->94,5 corrected 28/09 133,9";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2016";4.5485998344997;39.88;2.36960882647944;99.4933333333333;0.949812382739212;221.671875;0.426305772890675
"1273";"LagaY";1489;30.7;1994;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1994";3.42426265459315;39.88;0.769809428284855;99.4933333333333;0.30856338783168;221.671875;0.13849298653697
"1274";"LagaY";1488;8.7;1993;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1993";2.16332302566054;39.88;0.21815446339017;99.4933333333333;0.0874430447601179;221.671875;0.0392471981391415
"1275";"LagaY";1481;2.5;1986;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1986";0.916290731874155;39.88;0.0626880641925777;99.4933333333333;0.0251273117126776;221.671875;0.0112779304997533
"1276";"LagaY";2000;64.7;2011;"Updated 2012, last value 37.7 = 2011 provisional data. ";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2011";4.16976120150686;39.88;1.62236710130391;99.4933333333333;0.650294827124095;221.671875;0.291872841333615
"1277";"LagaY";1464;117.1;1969;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1969";4.76302827060367;39.88;2.93630892678034;99.4933333333333;1.17696328062182;221.671875;0.528258264608444
"1279";"LagaY";1495;13;2000;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2000";2.56494935746154;39.88;0.325977933801404;99.4933333333333;0.130662020905923;221.671875;0.0586452385987171
"1280";"LagaY";1449;511.3;1954;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1954";6.23695650208595;39.88;12.820962888666;99.4933333333333;5.13903779147682;221.671875;2.30656234580954
"1282";"LagaY";1446;281.8;1951;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1951";5.64119759946458;39.88;7.06619859578736;99.4933333333333;2.83235057625302;221.671875;1.27124832593219
"1283";"LagaY";1461;216.5;1966;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1966";5.37759054744254;39.88;5.42878635907723;99.4933333333333;2.17602519431788;221.671875;0.976668781278635
"1284";"LagaY";1490;11.6;1995;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1995";2.45100509811232;39.88;0.290872617853561;99.4933333333333;0.116590726346824;221.671875;0.0523295975188553
"1288";"LagaY";1496;26.8;2001;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2000";"2001";3.28840188751681;39.88;0.672016048144433;99.4933333333333;0.269364781559904;221.671875;0.120899414957355
"1290";"LagaY";5665;260.4;2019;NA;35;2;"27.3.a";1;56.52;1;2020-09-01;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2019";5.56221891033441;39.88;6.5295887662989;99.4933333333333;2.61726078799249;221.671875;1.1747092408543
"1292";"LagaY";1466;45.3;1971;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1971";3.81330703248899;39.88;1.13590772316951;99.4933333333333;0.455306888233717;221.671875;0.20435610065553
"1294";"LagaY";1485;21.6;1990;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1990";3.07269331469012;39.88;0.541624874623872;99.4933333333333;0.217099973197534;221.671875;0.0974413195178685
"1296";"LagaY";1474;165.9;1979;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1979";5.1113851971964;39.88;4.15997993981946;99.4933333333333;1.66744840525328;221.671875;0.748403467963629
"1297";"LagaY";6500;86.4;2020;NA;35;2;"27.3.a";1;56.52;1;2021-09-07;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2020";"2020";4.45898767581001;39.88;2.16649949849549;99.4933333333333;0.868399892790137;221.671875;0.389765278071474
"1298";"LagaY";3193;194.9;2018;"Until 20180809 184, but not yet closed / updated 2019 194,9";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2018";5.27248660651351;39.88;4.88716148445336;99.4933333333333;1.95892522112034;221.671875;0.879227461760767
"1300";"LagaY";1451;501.6;1956;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1956";6.21780298931871;39.88;12.5777331995988;99.4933333333333;5.04154382203163;221.671875;2.2628039754705
"1301";"LagaY";3058;146.5;2017;"Inserted 2017 ... One week left / updated 2019 133,9 => 146,5";35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"2010";"2017";4.98702542845712;39.88;3.67352056168505;99.4933333333333;1.47246046636291;221.671875;0.660886727285543
"1303";"LagaY";1445;419.9;1950;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1950";6.04001658769015;39.88;10.5290872617854;99.4933333333333;4.22038327526132;221.671875;1.89424120673856
"1304";"LagaY";1477;90.8;1982;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1982";4.50865928560725;39.88;2.27683049147442;99.4933333333333;0.912623961404449;221.671875;0.40961443575104
"1305";"LagaY";1460;28;1965;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1965";3.3322045101752;39.88;0.702106318956871;99.4933333333333;0.281425891181989;221.671875;0.126312821597237
"1306";"LagaY";1456;314.8;1961;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1961";5.75193751654325;39.88;7.89368104312939;99.4933333333333;3.16403109086036;221.671875;1.42011700852893
"1307";"LagaY";1484;44;1989;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1989";3.78418963391826;39.88;1.10330992978937;99.4933333333333;0.442240686143125;221.671875;0.198491576795658
"1308";"LagaY";1455;552.4;1960;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1960";"1960";6.31427242153514;39.88;13.851554663992;99.4933333333333;5.55213079603323;221.671875;2.49197152322549
"1309";"LagaY";1452;336.1;1957;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1950";"1957";5.81740873473106;39.88;8.42778335005015;99.4933333333333;3.37811578665237;221.671875;1.51620497638683
"1310";"LagaY";1479;68;1984;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1980";"1984";4.21950770517611;39.88;1.70511534603811;99.4933333333333;0.68346287858483;221.671875;0.30675970959329
"1311";"LagaY";1467;106.2;1972;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1972";4.66532410880784;39.88;2.6629889669007;99.4933333333333;1.06740820155454;221.671875;0.47908648762952
"1312";"LagaY";1486;161.3;1991;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1990";"1991";5.08326598513116;39.88;4.04463390170512;99.4933333333333;1.62121415170196;221.671875;0.727652075844083
"1314";"LagaY";1473;75.8;1978;NA;35;2;"27.3.a";1;56.52;NA;2020-08-27;"27.3";"Y";"yellow eel";"North Sea";"Baltic";"1970";"1978";4.32809829264833;39.88;1.90070210631896;99.4933333333333;0.761860091128384;221.671875;0.34194685275252
